product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,return_date
FB000791,Shoes,Zara,Fall,XS,White,121.14,37.2,76.08,2024-12-18,27,4.3,True,Size Issue,2025-01-17
FB000792,Bottoms,Banana Republic,Spring,S,Beige,87.09,29.3,61.57,2024-12-05,44,3.1,False,,
FB000793,Outerwear,Ann Taylor,Spring,L,Navy,107.59,16.8,89.51,2025-05-22,2,3.9,False,,
FB000794,Accessories,H&M,Fall,L,Brown,28.85,16.5,24.09,2025-01-19,21,4.4,False,,
FB000795,Bottoms,Zara,Spring,XS,Black,72.95,7.1,67.77,2024-07-18,28,4.4,False,,
FB000796,Shoes,Zara,Summer,S,White,85.46,0.0,85.46,2024-06-27,16,4.2,False,,
FB000797,Outerwear,H&M,Fall,S,Green,109.93,0.0,109.93,2024-01-22,6,3.9,False,,
FB000798,Bottoms,Forever21,Summer,M,White,66.61,0.0,66.61,2025-11-07,23,3.5,False,,
FB000799,Outerwear,Forever21,Summer,XS,Red,230.06,0.0,230.06,2024-07-15,12,4.9,False,,
FB000800,Dresses,Ann Taylor,Spring,XL,Blue,216.09,0.0,216.09,2025-09-22,2,4.3,False,,
FB000801,Outerwear,Uniqlo,Fall,M,White,89.05,37.5,55.66,2025-08-21,32,4.9,False,,
FB000802,Bottoms,Banana Republic,Winter,XXL,Brown,37.78,16.3,31.62,2025-06-05,41,3.3,False,,
FB000803,Outerwear,Gap,Fall,M,Navy,169.33,19.3,136.65,2024-10-01,30,2.9,False,,
FB000804,Dresses,Zara,Fall,S,White,126.85,0.0,126.85,2024-11-09,13,3.7,False,,
FB000805,Tops,Mango,Spring,M,Purple,28.48,25.9,21.1,2024-12-26,33,4.2,False,,
FB000806,Accessories,Gap,Spring,L,Gray,45.39,17.1,37.63,2024-10-06,20,4.2,False,,
FB000807,Bottoms,Gap,Fall,M,Beige,39.11,45.9,21.16,2025-06-09,32,3.5,False,,
FB000808,Accessories,Uniqlo,Fall,XS,Black,19.64,0.0,19.64,2024-12-07,12,4.5,False,,
FB000809,Shoes,Uniqlo,Spring,XXL,Beige,175.27,0.0,175.27,2024-05-21,38,3.5,False,,
FB000810,Dresses,Uniqlo,Summer,M,Pink,189.79,28.1,136.46,2025-08-16,25,3.2,False,,
FB000811,Accessories,Gap,Fall,L,White,29.75,29.5,20.97,2025-08-24,33,3.2,False,,
FB000812,Tops,Gap,Spring,XS,Navy,104.58,19.1,84.61,2024-08-02,26,3.9,False,,
FB000813,Outerwear,Zara,Spring,S,Brown,228.54,0.0,228.54,2024-01-10,47,3.8,False,,
FB000814,Dresses,Ann Taylor,Spring,S,Blue,122.37,35.3,79.17,2025-07-04,44,4.4,False,,
FB000815,Outerwear,Zara,Summer,S,Red,246.13,51.4,119.62,2025-09-14,38,2.9,True,Changed Mind,2025-09-27
FB000816,Bottoms,Forever21,Summer,XL,Blue,52.6,0.0,52.6,2025-04-07,36,3.4,False,,
FB000817,Shoes,Banana Republic,Fall,XS,Beige,128.47,0.0,128.47,2025-09-09,44,3.9,False,,
FB000818,Bottoms,H&M,Summer,L,Pink,54.71,0.0,54.71,2024-03-12,33,4.5,False,,
FB000819,Shoes,Zara,Fall,M,Blue,102.58,42.6,58.88,2025-05-04,26,4.2,False,,
FB000820,Tops,H&M,Fall,S,Pink,63.22,29.5,44.57,2025-08-11,38,4.6,False,,
FB000821,Outerwear,H&M,Winter,M,White,81.27,0.0,81.27,2025-02-12,4,3.3,False,,
FB000822,Bottoms,Ann Taylor,Winter,L,Gray,99.14,25.8,73.56,2024-12-21,29,4.6,False,,
FB000823,Dresses,Uniqlo,Winter,XL,Red,120.56,0.0,120.56,2025-03-18,39,3.9,False,,
FB000824,Dresses,Mango,Summer,L,Green,90.75,45.5,49.46,2025-07-04,40,3.9,True,Color Mismatch,2025-07-27
FB000825,Dresses,H&M,Winter,L,Purple,70.61,16.3,59.1,2024-11-29,32,3.2,True,Quality Issue,2024-12-08
FB000826,Bottoms,Zara,Winter,XS,Black,106.66,29.2,75.52,2025-02-12,21,4.8,False,,
FB000827,Tops,Zara,Summer,M,Black,90.91,0.0,90.91,2025-04-20,42,3.4,False,,
FB000828,Accessories,Banana Republic,Fall,XXL,Gray,24.12,36.8,15.24,2024-01-19,10,3.7,False,,
FB000829,Bottoms,Uniqlo,Summer,XL,Blue,50.21,20.2,40.07,2024-06-06,17,3.6,False,,
FB000830,Bottoms,H&M,Summer,XXL,Purple,55.94,36.7,35.41,2025-10-18,33,4.1,False,,
FB000831,Dresses,Banana Republic,Winter,XXL,Pink,125.48,5.7,118.33,2024-07-25,24,3.1,False,,
FB000832,Shoes,H&M,Fall,XS,Green,107.47,46.7,57.28,2025-11-27,12,4.6,False,,
FB000833,Bottoms,Banana Republic,Fall,XXL,Red,35.28,17.2,29.21,2025-07-29,20,3.8,False,,
FB000834,Outerwear,H&M,Winter,L,Black,119.51,0.0,119.51,2024-06-26,20,4.8,True,Damaged,2024-07-07
FB000835,Accessories,Forever21,Fall,L,White,19.29,33.0,12.92,2024-02-14,23,3.9,True,Quality Issue,2024-02-28
FB000836,Shoes,Gap,Summer,XXL,Purple,166.6,51.4,80.97,2024-04-07,16,4.2,False,,
FB000837,Dresses,Forever21,Fall,M,Red,158.01,46.4,84.69,2025-05-08,42,3.3,True,Changed Mind,2025-06-07
FB000838,Outerwear,Gap,Winter,XL,Beige,206.11,15.6,173.96,2024-08-26,0,4.6,True,Size Issue,2024-09-05
FB000839,Bottoms,Forever21,Fall,XL,Black,37.19,9.4,33.69,2025-01-19,9,4.8,False,,
FB000840,Accessories,H&M,Winter,XXL,Navy,23.73,0.0,23.73,2024-02-10,50,1.7,True,Wrong Item,2024-03-02
FB000841,Shoes,Zara,Fall,XXL,Navy,94.84,0.0,94.84,2025-11-11,3,4.0,False,,
FB000842,Dresses,H&M,Winter,XL,Navy,81.2,6.0,76.33,2024-03-12,31,3.7,False,,
FB000843,Accessories,Mango,Fall,S,Black,26.29,16.9,21.85,2024-08-29,13,3.1,False,,
FB000844,Tops,Gap,Spring,S,White,44.49,0.0,44.49,2024-11-06,15,3.7,False,,
FB000845,Tops,H&M,Spring,L,Black,115.1,10.7,102.78,2025-03-27,30,3.7,False,,
FB000846,Outerwear,Forever21,Fall,L,Green,209.53,6.2,196.54,2025-09-01,19,3.6,False,,
FB000847,Outerwear,Mango,Spring,L,Gray,131.99,0.0,131.99,2025-09-12,35,4.4,False,,
FB000848,Shoes,Mango,Winter,S,Red,186.58,0.0,186.58,2025-01-18,32,3.9,False,,
FB000849,Tops,Forever21,Spring,L,Gray,50.78,41.4,29.76,2024-05-07,2,4.7,False,,
FB000850,Outerwear,Mango,Fall,L,Pink,211.12,27.0,154.12,2025-05-15,45,3.7,False,,
FB000851,Shoes,Zara,Winter,L,White,78.78,0.0,78.78,2025-10-08,23,4.2,False,,
FB000852,Accessories,Mango,Spring,XL,Gray,76.38,0.0,76.38,2025-09-08,15,3.0,False,,
FB000853,Dresses,Mango,Summer,XS,Black,159.55,48.0,82.97,2024-03-23,37,3.6,False,,
FB000854,Bottoms,Forever21,Fall,L,Pink,113.02,13.0,98.33,2025-08-23,24,3.1,False,,
FB000855,Tops,Banana Republic,Summer,XXL,Brown,97.67,0.0,97.67,2024-10-02,9,3.9,False,,
FB000856,Dresses,Forever21,Spring,XS,Red,188.79,0.0,188.79,2025-12-14,4,4.2,False,,
FB000857,Tops,Uniqlo,Winter,S,Red,57.47,24.0,43.68,2025-05-29,11,3.7,False,,
FB000858,Tops,H&M,Fall,S,Green,94.99,23.8,72.38,2025-03-27,26,2.8,False,,
FB000859,Outerwear,Banana Republic,Fall,XS,Pink,94.57,0.0,94.57,2024-12-16,4,3.7,True,Size Issue,2025-01-01
FB000860,Dresses,Banana Republic,Summer,XS,Pink,177.81,0.0,177.81,2024-02-12,37,4.0,True,Size Issue,2024-02-13
FB000861,Tops,Uniqlo,Winter,L,Navy,80.44,0.0,80.44,2024-12-17,43,3.1,False,,
FB000862,Bottoms,Ann Taylor,Winter,L,Brown,36.87,10.0,33.18,2024-01-04,6,3.9,False,,
FB000863,Dresses,Forever21,Fall,XS,Brown,70.89,19.3,57.21,2024-09-11,48,2.9,True,Changed Mind,2024-10-03
FB000864,Tops,Forever21,Fall,XS,Beige,115.75,20.3,92.25,2024-02-16,23,3.6,False,,
FB000865,Dresses,Ann Taylor,Winter,S,Brown,132.37,35.9,84.85,2025-03-14,22,3.9,False,,
FB000866,Tops,Banana Republic,Winter,M,Brown,39.51,0.0,39.51,2025-08-08,33,3.4,False,,
FB000867,Dresses,Zara,Fall,L,Black,101.23,31.0,69.85,2024-06-21,29,4.3,False,,
FB000868,Accessories,Gap,Fall,S,White,26.08,54.0,12.0,2025-03-21,6,2.2,False,,
FB000869,Accessories,Mango,Spring,L,Pink,29.32,0.0,29.32,2025-11-17,30,3.9,False,,
FB000870,Bottoms,Gap,Summer,XXL,Navy,134.63,55.3,60.18,2024-03-07,38,3.7,False,,
FB000871,Tops,Forever21,Winter,S,White,45.91,0.0,45.91,2024-04-01,7,4.2,False,,
FB000872,Outerwear,H&M,Summer,XL,Navy,101.66,0.0,101.66,2025-08-13,24,4.3,False,,
FB000873,Shoes,Zara,Fall,L,Blue,91.14,15.2,77.29,2024-05-09,50,4.1,False,,
FB000874,Outerwear,H&M,Summer,L,Green,171.51,7.2,159.16,2024-08-12,18,4.4,False,,
FB000875,Tops,Mango,Spring,S,Beige,104.91,20.7,83.19,2024-11-12,20,2.6,False,,
FB000876,Dresses,Banana Republic,Spring,XXL,Brown,131.31,29.9,92.05,2025-01-20,45,3.3,True,Color Mismatch,2025-01-25
FB000877,Dresses,H&M,Fall,XXL,Green,206.94,37.1,130.17,2025-02-05,46,3.4,True,Color Mismatch,2025-03-07
FB000878,Bottoms,Zara,Winter,M,Blue,111.35,55.2,49.88,2024-03-14,25,4.6,False,,
FB000879,Shoes,Uniqlo,Fall,XXL,Purple,103.0,0.0,103.0,2025-08-17,48,4.2,False,,
FB000880,Accessories,Uniqlo,Winter,XXL,Red,52.52,12.2,46.11,2024-08-02,9,2.8,True,Changed Mind,2024-08-26
FB000881,Dresses,Zara,Spring,XXL,Brown,67.33,37.2,42.28,2025-03-13,24,4.1,False,,
FB000882,Bottoms,Zara,Summer,M,Gray,51.56,0.0,51.56,2025-10-27,32,4.0,False,,
FB000883,Tops,Mango,Winter,S,Green,31.88,9.5,28.85,2024-06-25,38,3.7,False,,
FB000884,Tops,Banana Republic,Winter,XXL,Blue,47.52,27.3,34.55,2024-04-29,7,2.8,True,Size Issue,2024-05-21
FB000885,Outerwear,H&M,Summer,XL,Brown,247.85,15.4,209.68,2025-08-30,6,3.3,True,Wrong Item,2025-09-20
FB000886,Dresses,Forever21,Spring,XL,Red,66.91,0.0,66.91,2025-07-04,50,4.7,True,Damaged,2025-07-05
FB000887,Tops,Gap,Summer,XL,Brown,73.9,33.0,49.51,2024-07-31,48,4.9,False,,
FB000888,Accessories,Mango,Fall,XS,Purple,44.07,0.0,44.07,2024-05-11,2,3.8,False,,
FB000889,Dresses,Mango,Summer,XL,Pink,194.75,0.0,194.75,2025-06-02,7,4.0,True,Color Mismatch,2025-06-08
FB000890,Tops,Zara,Fall,M,Green,114.62,16.7,95.48,2025-06-30,42,4.0,False,,
FB000891,Outerwear,Gap,Spring,XL,Navy,183.05,15.3,155.04,2024-02-15,42,3.7,True,Quality Issue,2024-02-20
FB000892,Shoes,H&M,Fall,XL,Purple,74.57,6.9,69.42,2025-03-08,39,3.6,True,Changed Mind,2025-03-17
FB000893,Tops,Mango,Winter,L,Black,114.47,38.8,70.06,2025-07-02,9,3.0,True,Damaged,2025-07-26
FB000894,Shoes,H&M,Spring,XL,Beige,143.64,7.5,132.87,2024-11-19,9,4.5,False,,
FB000895,Tops,Forever21,Summer,XL,White,27.75,0.0,27.75,2025-12-01,7,2.8,False,,
FB000896,Accessories,Ann Taylor,Summer,M,Navy,65.57,0.0,65.57,2024-10-07,14,4.8,False,,
FB000897,Tops,H&M,Winter,XS,Black,37.57,26.1,27.76,2024-04-07,31,2.3,True,Damaged,2024-05-05
FB000898,Shoes,Uniqlo,Summer,XS,Red,90.88,23.6,69.43,2025-11-25,47,4.7,False,,
FB000899,Outerwear,Forever21,Winter,XL,Red,124.04,34.3,81.49,2024-05-09,42,3.5,True,Color Mismatch,2024-06-02
FB000900,Shoes,Zara,Spring,XXL,White,148.51,11.9,130.84,2024-12-28,28,2.4,False,,
FB000901,Outerwear,Uniqlo,Spring,L,Purple,240.09,56.3,104.92,2025-10-12,19,4.5,False,,
FB000902,Shoes,Forever21,Spring,XS,Beige,52.72,38.9,32.21,2025-08-12,10,4.0,True,Changed Mind,2025-08-30
FB000903,Tops,Zara,Winter,XXL,Purple,113.24,0.0,113.24,2025-06-11,31,4.0,False,,
FB000904,Dresses,Banana Republic,Winter,XS,Brown,82.33,20.1,65.78,2025-12-20,27,4.1,False,,
FB000905,Shoes,H&M,Summer,XL,Gray,194.34,37.6,121.27,2024-08-18,33,3.8,True,Changed Mind,2024-09-14
FB000906,Bottoms,Ann Taylor,Summer,L,Gray,75.49,6.7,70.43,2024-09-12,43,3.1,False,,
FB000907,Accessories,Uniqlo,Spring,L,Pink,32.21,0.0,32.21,2025-08-05,40,3.6,False,,
FB000908,Shoes,Zara,Winter,XL,Gray,49.2,0.0,49.2,2024-12-02,29,3.8,False,,
FB000909,Accessories,Zara,Spring,XXL,Red,41.13,0.0,41.13,2025-05-18,27,2.7,True,Size Issue,2025-06-16
FB000910,Bottoms,Forever21,Summer,L,Green,48.68,24.5,36.75,2025-01-18,25,4.2,False,,
FB000911,Tops,Mango,Spring,XS,Gray,85.63,7.1,79.55,2025-03-20,47,3.6,True,Color Mismatch,2025-04-12
FB000912,Bottoms,Banana Republic,Fall,M,Green,46.04,10.0,41.44,2024-06-13,2,2.3,False,,
FB000913,Tops,Uniqlo,Summer,L,Gray,75.01,34.3,49.28,2025-02-13,20,3.9,False,,
FB000914,Dresses,Forever21,Fall,XS,Black,184.76,0.0,184.76,2025-05-27,22,3.7,True,Changed Mind,2025-05-29
FB000915,Dresses,Ann Taylor,Winter,XL,Green,123.84,0.0,123.84,2024-03-25,31,3.1,False,,
FB000916,Bottoms,Mango,Fall,S,Pink,122.01,59.9,48.93,2025-11-13,15,3.3,False,,
FB000917,Bottoms,Gap,Summer,XXL,Purple,103.33,0.0,103.33,2025-10-06,37,2.8,False,,
FB000918,Bottoms,Banana Republic,Fall,L,Green,62.86,0.0,62.86,2025-03-12,9,3.4,True,Quality Issue,2025-03-15
FB000919,Accessories,Forever21,Winter,XL,Pink,60.51,44.4,33.64,2025-05-05,27,2.7,True,Changed Mind,2025-05-07
FB000920,Shoes,Banana Republic,Spring,M,Pink,190.88,24.9,143.35,2024-07-05,3,3.5,True,Size Issue,2024-07-27
FB000921,Dresses,Ann Taylor,Fall,M,Gray,97.63,11.5,86.4,2025-05-18,16,3.4,False,,
FB000922,Shoes,Banana Republic,Summer,XXL,Green,149.27,22.6,115.53,2025-01-05,23,2.8,False,,
FB000923,Outerwear,Ann Taylor,Fall,XXL,Pink,115.71,18.3,94.54,2025-10-06,8,4.6,False,,
FB000924,Accessories,Zara,Fall,S,Gray,75.16,0.0,75.16,2025-09-25,34,3.4,False,,
FB000925,Dresses,Gap,Fall,XL,Red,57.45,0.0,57.45,2025-12-29,35,4.7,False,,
FB000926,Outerwear,Ann Taylor,Spring,L,Beige,201.95,41.4,118.34,2025-06-20,26,3.4,False,,
FB000927,Outerwear,Zara,Fall,XL,Pink,198.44,0.0,198.44,2025-08-02,2,4.5,True,Damaged,2025-08-09
FB000928,Dresses,Forever21,Winter,XXL,Purple,197.94,43.3,112.23,2025-06-05,48,4.4,True,Changed Mind,2025-06-18
FB000929,Outerwear,Uniqlo,Fall,S,Green,107.2,0.0,107.2,2024-01-10,44,4.6,False,,
FB000930,Outerwear,Gap,Spring,M,White,130.38,0.0,130.38,2024-06-24,7,4.2,False,,
FB000931,Outerwear,H&M,Spring,XS,Beige,105.18,58.5,43.65,2024-02-22,17,3.6,False,,
FB000932,Bottoms,H&M,Summer,XS,Beige,71.7,10.5,64.17,2025-12-23,5,4.3,False,,
FB000933,Shoes,Mango,Winter,XL,Pink,91.94,0.0,91.94,2024-12-30,0,4.5,True,Changed Mind,2025-01-05
FB000934,Shoes,Zara,Summer,XXL,Blue,191.31,0.0,191.31,2025-10-11,40,3.7,False,,
FB000935,Bottoms,Gap,Fall,M,Pink,54.47,17.9,44.72,2024-06-08,25,3.8,False,,
FB000936,Dresses,Forever21,Spring,S,Gray,65.93,0.0,65.93,2024-06-29,11,3.1,True,Wrong Item,2024-07-23
FB000937,Bottoms,Uniqlo,Summer,M,Red,136.23,33.7,90.32,2024-03-12,12,4.5,True,Wrong Item,2024-03-20
FB000938,Tops,Forever21,Summer,XXL,Purple,33.73,20.2,26.92,2025-01-21,6,2.3,True,Quality Issue,2025-01-22
FB000939,Dresses,Zara,Fall,S,Black,95.5,52.0,45.84,2024-01-10,50,3.7,False,,
FB000940,Accessories,Ann Taylor,Summer,S,Red,46.23,11.7,40.82,2024-11-10,10,3.2,False,,
FB000941,Bottoms,H&M,Summer,XL,Pink,105.3,0.0,105.3,2024-04-15,2,4.0,False,,
FB000942,Accessories,Forever21,Fall,XS,White,16.56,7.2,15.37,2024-10-20,41,3.6,False,,
FB000943,Dresses,Forever21,Summer,L,Red,218.43,0.0,218.43,2024-12-31,18,3.3,True,Changed Mind,2025-01-04
FB000944,Shoes,Banana Republic,Summer,XL,Red,68.49,14.0,58.9,2025-03-11,43,3.7,True,Damaged,2025-04-02
FB000945,Shoes,Uniqlo,Spring,XS,Pink,186.6,38.7,114.39,2024-03-19,45,3.6,False,,
FB000946,Bottoms,Mango,Spring,S,Blue,83.6,39.5,50.58,2024-04-25,4,4.3,False,,
FB000947,Dresses,Uniqlo,Fall,XS,Navy,219.11,0.0,219.11,2024-12-27,24,4.1,False,,
FB000948,Tops,Gap,Winter,XL,Beige,53.35,33.1,35.69,2025-01-27,15,4.6,False,,
FB000949,Tops,Gap,Fall,L,Black,78.1,13.7,67.4,2024-08-12,44,3.5,False,,
FB000950,Bottoms,Ann Taylor,Summer,S,Green,73.49,7.0,68.35,2024-03-02,7,3.9,False,,
FB000951,Shoes,Mango,Spring,L,Red,173.64,19.0,140.65,2024-09-05,26,4.1,False,,
FB000952,Bottoms,Zara,Fall,XS,Red,75.3,0.0,75.3,2025-01-15,27,3.2,True,Size Issue,2025-02-03
FB000953,Accessories,Gap,Fall,XS,Red,38.74,0.0,38.74,2024-01-13,4,4.7,False,,
FB000954,Tops,Mango,Fall,L,Red,94.81,26.0,70.16,2024-12-11,26,4.0,False,,
FB000955,Dresses,Zara,Spring,XS,Red,60.2,14.1,51.71,2025-05-30,11,4.4,True,Size Issue,2025-06-13
FB000956,Dresses,Gap,Spring,XL,Purple,102.03,0.0,102.03,2024-10-05,10,3.9,False,,
FB000957,Outerwear,Forever21,Fall,XXL,White,148.07,0.0,148.07,2024-07-07,25,2.2,False,,
FB000958,Outerwear,Banana Republic,Winter,L,Navy,190.96,10.7,170.53,2025-01-15,3,4.6,False,,
FB000959,Bottoms,Uniqlo,Summer,XS,Black,73.52,26.7,53.89,2024-10-15,15,3.5,True,Size Issue,2024-10-22
FB000960,Outerwear,Zara,Spring,S,Purple,114.29,44.8,63.09,2025-08-06,5,4.7,False,,
FB000961,Outerwear,Gap,Summer,XS,Navy,95.85,0.0,95.85,2024-10-16,22,3.9,False,,
FB000962,Outerwear,H&M,Spring,L,Navy,245.55,21.9,191.77,2025-05-30,26,4.5,True,Quality Issue,2025-05-31
FB000963,Outerwear,Forever21,Winter,XL,Green,129.32,0.0,129.32,2024-03-21,29,4.9,False,,
FB000964,Accessories,H&M,Fall,XXL,Beige,24.16,39.9,14.52,2025-06-12,32,3.6,False,,
FB000965,Outerwear,Ann Taylor,Winter,S,Navy,129.44,19.1,104.72,2025-12-30,2,3.9,False,,
FB000966,Tops,H&M,Fall,XL,Brown,27.5,0.0,27.5,2025-05-24,40,4.1,True,Size Issue,2025-05-29
FB000967,Shoes,Banana Republic,Winter,XS,Gray,90.19,43.2,51.23,2025-08-13,17,4.0,True,Size Issue,2025-08-19
FB000968,Dresses,Gap,Spring,L,Pink,179.73,18.9,145.76,2025-08-05,7,3.0,False,,
FB000969,Shoes,Uniqlo,Winter,L,Brown,186.74,0.0,186.74,2025-06-08,23,4.1,False,,
FB000970,Shoes,Ann Taylor,Summer,XXL,Blue,120.95,0.0,120.95,2024-02-13,43,3.9,False,,
FB000971,Dresses,Zara,Fall,XXL,Purple,51.35,45.8,27.83,2025-08-06,10,4.1,True,Size Issue,2025-08-19
FB000972,Tops,Banana Republic,Spring,L,Gray,84.25,49.3,42.71,2024-07-03,5,4.6,False,,
FB000973,Tops,Forever21,Fall,L,Navy,26.45,0.0,26.45,2025-05-12,38,3.8,False,,
FB000974,Dresses,Gap,Summer,M,Gray,56.51,0.0,56.51,2024-05-29,30,3.3,False,,
FB000975,Shoes,Zara,Winter,XS,Navy,166.33,44.3,92.65,2024-01-24,13,4.9,False,,
FB000976,Dresses,Forever21,Spring,M,Beige,79.94,0.0,79.94,2025-02-18,17,2.5,True,Damaged,2025-03-05
FB000977,Tops,H&M,Spring,S,Green,29.24,46.8,15.56,2024-10-31,48,4.4,True,Changed Mind,2024-11-14
FB000978,Tops,Gap,Fall,XXL,Blue,55.47,27.8,40.05,2025-07-28,0,3.9,False,,
FB000979,Outerwear,H&M,Summer,XXL,Beige,178.34,0.0,178.34,2024-11-20,42,4.6,True,Color Mismatch,2024-12-20
FB000980,Bottoms,Gap,Spring,XS,Beige,78.77,5.1,74.75,2024-05-08,28,4.5,False,,
FB000981,Dresses,Banana Republic,Summer,S,White,121.43,7.5,112.32,2024-08-09,24,3.2,True,Quality Issue,2024-08-31
FB000982,Outerwear,Zara,Spring,M,Green,131.33,0.0,131.33,2025-12-17,7,4.2,False,,
FB000983,Tops,Forever21,Winter,M,Navy,102.82,19.6,82.67,2024-04-26,21,3.5,False,,
FB000984,Tops,Forever21,Spring,S,Purple,79.49,10.7,70.98,2025-12-06,42,2.7,False,,
FB000985,Dresses,Uniqlo,Summer,XS,Black,65.24,0.0,65.24,2024-04-16,26,3.1,False,,
FB000986,Outerwear,Banana Republic,Winter,XL,Brown,217.0,37.0,136.71,2024-08-16,13,4.1,False,,
FB000987,Outerwear,Forever21,Summer,S,Gray,241.59,16.9,200.76,2025-02-26,29,4.4,False,,
FB000988,Dresses,Forever21,Summer,M,White,136.29,0.0,136.29,2024-09-27,42,4.2,False,,
FB000989,Tops,H&M,Summer,L,Green,21.55,0.0,21.55,2025-06-15,23,3.4,False,,
FB000990,Outerwear,Ann Taylor,Spring,S,Brown,248.78,0.0,248.78,2024-07-16,25,3.0,False,,
FB000991,Tops,Zara,Winter,S,Beige,59.04,28.1,42.45,2025-06-13,20,3.2,True,Quality Issue,2025-06-17
FB000992,Dresses,Mango,Summer,XXL,Brown,183.33,32.5,123.75,2025-07-20,16,4.3,True,Size Issue,2025-07-23
FB000993,Accessories,Zara,Winter,XS,Beige,65.05,0.0,65.05,2025-12-25,39,4.8,False,,
FB000994,Accessories,Forever21,Summer,XXL,Red,78.92,16.7,65.74,2024-09-02,11,4.6,False,,
FB000995,Bottoms,Uniqlo,Fall,XL,White,117.16,27.6,84.82,2025-11-06,16,4.5,True,Size Issue,2025-12-06
FB000996,Bottoms,Zara,Summer,XS,Gray,141.26,0.0,141.26,2024-10-16,9,4.0,True,Size Issue,2024-10-19
FB000997,Tops,Ann Taylor,Fall,L,Black,69.1,0.0,69.1,2025-05-13,4,4.9,False,,
FB000998,Accessories,H&M,Winter,L,Navy,56.18,7.4,52.02,2024-01-11,19,2.8,False,,
FB000999,Dresses,Zara,Summer,M,Navy,132.26,13.2,114.8,2025-06-18,10,4.2,False,,
FB001000,Accessories,H&M,Summer,XL,Green,48.67,24.3,36.84,2024-04-27,23,4.5,False,,
FB001001,Accessories,Ann Taylor,Fall,S,Black,62.3,45.4,34.02,2024-07-23,30,2.9,False,,
FB001002,Shoes,Uniqlo,Winter,XXL,Gray,109.77,58.4,45.66,2024-06-26,16,3.9,True,Color Mismatch,2024-07-19
FB001003,Shoes,Forever21,Summer,XL,Brown,89.85,39.1,54.72,2025-03-19,31,3.8,False,,
FB001004,Tops,Uniqlo,Spring,XL,Black,80.73,13.5,69.83,2025-10-09,23,3.7,False,,
FB001005,Tops,Mango,Summer,XL,Pink,78.69,0.0,78.69,2025-06-27,41,3.1,False,,
FB001006,Accessories,Banana Republic,Fall,M,Blue,66.41,6.1,62.36,2025-01-15,42,4.7,False,,
FB001007,Shoes,Banana Republic,Summer,M,Green,154.69,0.0,154.69,2024-11-25,36,3.7,False,,
FB001008,Outerwear,Banana Republic,Winter,M,Brown,116.07,0.0,116.07,2024-10-11,35,3.4,False,,
FB001009,Dresses,Banana Republic,Winter,XXL,Blue,104.02,0.0,104.02,2024-02-20,12,3.6,False,,
FB001010,Tops,Zara,Spring,L,Black,32.41,0.0,32.41,2025-08-28,20,3.9,False,,
FB001011,Outerwear,Zara,Spring,XS,Beige,213.16,5.1,202.29,2024-10-18,29,4.4,True,Color Mismatch,2024-10-20
FB001012,Outerwear,Zara,Spring,XXL,Green,91.81,0.0,91.81,2024-11-04,26,4.4,True,Changed Mind,2024-11-17
FB001013,Accessories,Ann Taylor,Winter,XL,Green,40.57,29.1,28.76,2024-05-04,41,4.5,False,,
FB001014,Outerwear,Banana Republic,Summer,S,Green,220.33,0.0,220.33,2025-12-05,20,4.9,False,,
FB001015,Bottoms,Mango,Summer,S,Navy,127.94,5.1,121.42,2024-02-23,44,4.3,False,,
FB001016,Accessories,Banana Republic,Summer,M,Black,32.14,35.8,20.63,2024-10-03,24,4.8,False,,
FB001017,Bottoms,Gap,Summer,S,Navy,133.43,37.8,82.99,2025-10-14,26,3.7,False,,
FB001018,Accessories,H&M,Winter,XXL,Gray,78.46,0.0,78.46,2025-05-09,46,3.8,True,Size Issue,2025-05-19
FB001019,Dresses,Banana Republic,Spring,XL,White,162.11,24.1,123.04,2024-03-17,4,3.9,False,,
FB001020,Accessories,H&M,Summer,XXL,White,45.43,12.3,39.84,2024-08-01,21,4.3,False,,
FB001021,Outerwear,Ann Taylor,Spring,XXL,Gray,191.4,22.1,149.1,2024-08-12,8,3.3,False,,
FB001022,Tops,Gap,Fall,L,White,26.86,15.3,22.75,2025-10-25,36,4.4,False,,
FB001023,Tops,Banana Republic,Summer,S,Green,109.41,0.0,109.41,2025-05-02,1,3.7,False,,
FB001024,Tops,Ann Taylor,Spring,XS,Purple,28.41,7.3,26.34,2025-03-17,32,3.8,False,,
FB001025,Accessories,Gap,Spring,M,Black,18.19,18.9,14.75,2024-10-28,12,3.5,False,,
FB001026,Bottoms,Uniqlo,Winter,XL,Blue,43.1,0.0,43.1,2024-04-23,15,3.5,False,,
FB001027,Accessories,Zara,Spring,S,Black,49.59,0.0,49.59,2025-12-17,39,3.7,False,,
FB001028,Tops,Forever21,Summer,S,Pink,69.52,0.0,69.52,2024-12-21,13,4.1,False,,
FB001029,Dresses,Uniqlo,Summer,XS,Red,135.55,29.5,95.56,2025-12-05,19,2.4,True,Quality Issue,2025-12-08
FB001030,Bottoms,Mango,Spring,L,Red,145.47,28.6,103.87,2024-06-30,1,3.9,False,,
FB001031,Accessories,Mango,Summer,XL,Navy,78.02,12.3,68.42,2025-04-28,15,4.5,False,,
FB001032,Accessories,Uniqlo,Fall,XL,Purple,25.87,0.0,25.87,2024-04-12,6,3.5,False,,
